student_id,query_index,total_queries,is_first_query,time_since_session_start_s,time_since_last_query_s,pre_duration_s,pre_code_edits,pre_code_edit_rate,pre_chars_inserted,pre_chars_deleted,pre_code_deletes,pre_net_code_growth,pre_delete_type_ratio,pre_terminal_runs,pre_terminal_errors,pre_max_consecutive_errors,pre_mean_time_between_runs_s,pre_error_self_fix,pre_error_ai_fix,pre_error_reading_time_s,pre_error_to_edit_s,pre_failed_test_count,pre_failed_test_self_fix,pre_failed_test_ai_fix,pre_failed_test_to_edit_s,pre_longest_idle_s,thinking_time_s,pre_tab_switches,pre_tab_hidden_time_s,pre_response_reading_time_s,pre_chat_to_code_latency_s,pre_time_in_editor_s,pre_time_in_terminal_s,pre_time_in_chat_s,pre_time_in_task_s,pre_time_in_tests_s,implementing_time_s,debugging_time_s,testing_time_s,seeking_help_time_s,thinking_task_s,thinking_llm_s,thinking_error_s,thinking_code_s,query_length_chars,ai_response_length_chars,test_passed_at_query,test_total_at_query,task_completed,final_test_passed,final_test_total,session_duration_s,label_post_query_improvement
11664,6,13,0,345.62,15.97,14.06,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,10.85,10.85,0,0.0,14.06,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,2.29,0.0,11.78,0.0,0.0,8,198,2,4,0,3,4,816.95,0
11664,7,13,0,357.34,11.71,10.03,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.05,4.05,0,0.0,10.03,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,5.6,0.0,4.43,0.0,0.0,37,252,2,4,0,3,4,816.95,0
11664,8,13,0,371.81,14.47,12.26,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.49,5.49,0,0.0,12.26,0.0,0.0,0.0,5.99,0.0,0.0,0.0,0.0,0.0,5.99,0.0,6.27,0.0,0.0,17,384,2,4,0,3,4,816.95,0
11664,9,13,0,602.35,230.54,228.21,130,0.5696,99,30,30,69,0.2308,8,5,1,18.8,1,0,11.69,45.74,2,2,0,22.35,58.42,170.1,2,58.42,77.42,77.42,0.0,47.29,7.82,0.0,5.69,0.0,41.6,5.69,7.82,0.0,77.42,95.68,0.0,36,210,3,4,0,3,4,816.95,1
11664,10,13,0,616.28,13.93,11.2,2,0.1786,1,0,0,1,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,6.24,6.24,0,0.0,0.73,0.73,0.0,2.65,1.1,0.0,1.67,0.0,0.98,1.67,1.1,0.0,7.44,0.0,0.0,4,234,3,4,0,3,4,816.95,0
11664,11,13,0,631.42,15.14,13.16,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.87,10.92,0,0.0,13.16,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,1.71,0.0,11.45,0.0,0.0,11,556,3,4,0,3,4,816.95,0
11664,12,13,0,657.42,26.0,22.88,14,0.612,4,10,10,-6,0.7143,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,12.01,16.59,0,0.0,16.91,16.91,0.0,3.8,2.16,0.0,0.0,0.0,3.8,0.0,2.16,0.0,16.91,0.0,0.0,5,419,3,4,0,3,4,816.95,0
11664,13,13,0,700.34,42.92,40.42,2,0.0495,0,1,1,-1,0.5,2,2,1,10.43,2,0,5.35,5.35,0,0,0,0.0,16.02,26.35,0,0.0,1.24,10.72,0.0,29.15,1.79,0.0,0.0,0.0,29.15,0.0,1.79,0.0,0.0,9.48,0.0,10,418,3,4,0,3,4,816.95,0
11665,1,2,1,54.51,0.0,54.51,0,0.0,0,0,0,0,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,11.85,27.15,0,0.0,0.0,0.0,0.0,0.0,13.38,41.13,0.0,0.0,0.0,0.0,13.38,41.13,0.0,0.0,0.0,40,147,0,0,1,4,4,311.78,
11665,2,2,0,69.53,15.02,13.49,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.51,11.51,0,0.0,13.49,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.01,0.0,12.47,0.0,0.0,6,223,0,0,1,4,4,311.78,0
11666,1,4,1,51.05,0.0,51.05,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.46,32.13,0,0.0,0.0,0.0,0.0,0.0,0.72,50.33,0.0,0.0,0.0,0.0,0.72,50.33,0.0,0.0,0.0,395,202,0,0,1,4,4,2146.91,
11666,2,4,0,135.91,84.86,83.24,1,0.012,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,21.37,71.98,2,3.77,32.98,32.98,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,5.75,0.0,77.49,0.0,0.0,11,271,0,0,1,4,4,2146.91,0
11666,3,4,0,669.75,533.84,532.16,5,0.0094,1,0,0,3,0.0,39,0,0,2.67,0,0,0.0,0.0,1,1,0,75.69,244.6,496.34,6,277.42,336.4,336.4,0.36,25.06,12.35,0.0,23.15,0.36,1.91,23.15,12.35,0.0,336.4,0.0,158.0,25,330,4,4,1,4,4,2146.91,1
11666,4,4,0,690.76,21.02,19.06,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,5.63,16.65,0,0.0,19.06,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,18.74,0.0,0.0,2,472,4,4,1,4,4,2146.91,0
11668,1,4,1,85.41,0.0,85.41,11,0.1288,11,0,0,11,0.0,4,4,1,15.4,1,0,11.06,31.07,0,0,0,0.0,12.32,42.08,0,0.0,0.0,0.0,0.0,15.14,4.99,53.02,2.13,0.0,13.01,2.13,4.99,53.02,0.0,12.26,0.0,17,217,0,0,0,3,4,1977.34,
11668,2,4,0,264.66,179.25,177.72,82,0.4614,46,32,32,15,0.3902,6,0,0,18.23,0,0,0.0,0.0,4,4,0,5.65,29.5,91.77,0,0.0,20.3,20.3,0.0,80.17,15.86,0.0,0.0,0.0,80.17,0.0,15.86,0.0,20.3,61.39,0.0,28,329,3,4,0,3,4,1977.34,1
11668,3,4,0,330.32,65.66,63.63,16,0.2514,15,1,1,14,0.0625,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.16,44.68,0,0.0,23.24,23.24,0.0,13.5,14.68,0.0,0.0,0.0,13.5,0.0,14.68,0.0,23.24,12.22,0.0,34,235,3,4,0,3,4,1977.34,0
11668,4,4,0,551.25,220.92,218.39,66,0.3022,45,18,18,27,0.2727,21,1,1,1.94,1,0,4.69,4.69,4,1,0,7.6,81.56,165.05,0,0.0,55.64,55.64,0.0,53.22,6.31,0.0,18.18,0.0,35.04,18.18,6.31,0.0,55.64,103.22,0.0,26,296,3,4,0,3,4,1977.34,0
11671,1,8,1,54.51,0.0,54.51,2,0.0367,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,20.07,34.64,0,0.0,0.0,0.0,0.0,0.0,6.79,47.73,0.0,0.0,0.0,0.0,6.79,47.73,0.0,0.0,0.0,313,172,0,0,1,4,4,430.83,
11671,2,8,0,128.3,73.78,72.27,17,0.2352,11,5,5,7,0.2941,1,0,0,0.0,0,0,0.0,0.0,1,1,0,9.41,15.12,41.36,0,0.0,21.11,21.11,15.72,6.35,3.89,0.0,0.0,15.72,6.35,0.0,3.89,0.0,21.11,9.68,15.52,25,307,2,4,1,4,4,430.83,1
11671,3,8,0,154.78,26.48,24.44,0,0.0,0,0,0,0,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,8.48,20.06,0,0.0,5.42,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,23.74,0.0,0.0,6,252,2,4,1,4,4,430.83,0
11671,4,8,0,161.88,7.1,4.91,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,3.33,3.33,0,0.0,4.91,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0,3.72,0.0,0.0,11,320,2,4,1,4,4,430.83,0
11671,5,8,0,222.13,60.26,57.75,10,0.1732,6,4,4,2,0.4,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,24.96,53.08,0,0.0,24.07,24.07,0.0,6.31,1.25,0.0,0.0,0.0,6.31,0.0,1.25,0.0,24.07,26.12,0.0,11,346,2,4,1,4,4,430.83,0
11671,6,8,0,338.55,116.41,114.69,55,0.4795,43,12,12,31,0.2182,5,0,0,0.0,0,0,0.0,0.0,1,1,0,6.26,52.96,82.95,2,20.07,80.69,80.69,0.0,21.97,5.74,0.0,0.0,0.0,21.97,0.0,5.74,0.0,80.69,6.28,0.0,25,358,3,4,1,4,4,430.83,1
11671,7,8,0,374.25,35.7,33.61,33,0.9818,31,0,0,31,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,10.01,18.46,0,0.0,11.88,11.88,0.0,12.6,0.67,0.0,0.0,0.0,12.6,0.0,0.67,0.0,11.88,8.46,0.0,7,252,3,4,1,4,4,430.83,0
11671,8,8,0,400.49,26.24,24.73,4,0.1617,1,3,3,-2,0.75,17,0,0,0.0,0,0,0.0,0.0,1,0,0,0.0,11.04,14.31,0,0.0,11.53,11.53,0.0,9.44,3.77,0.0,0.0,0.0,9.44,0.0,3.77,0.0,11.53,0.0,0.0,23,344,3,4,1,4,4,430.83,0
